UserID,recording_date,day_name,month_name,day_of_month,day_of_recording,year,duration,duration_buckets,age_category,Channel2,converted_recording_time,Name,Surname,Gender,Race,Age,Province,Email,Social_Media_Handle
809553,3/17/2016 12:28,Thu,Mar,17,Weekday,2016,1899-12-31T00:01:42.000Z,Morning,Youth,Channel O,1899-12-31T02:01:42.000Z,Chas,Tancredi,Male,black,25,KwaZulu-Natal,Chas 353@mail.com,@Chas 35
809554,3/27/2016 12:23,Sun,Mar,27,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:00:00.000Z,Royal,Roquemore,Male,indian_asian,27,KwaZulu-Natal,Royal 175@mailxyz.com,@Royal 17
809556,2/23/2016 13:00,Tue,Feb,23,Weekday,2016,1899-12-31T00:00:20.000Z,Morning,Middle_Aged,Africa Magic,1899-12-31T02:00:20.000Z,Stacy,Hier,Male,coloured,54,Mpumalanga,Stacy 275@mailxyz.com,@Stacy 27
809563,3/8/2016 15:51,Tue,Mar,8,Weekday,2016,1899-12-31T01:55:22.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T03:55:22.000Z,Robby,Singer,Male,indian_asian,37,Limpopo,Robby 162@gmail.com,@Robby 16
809567,3/9/2016 09:04,Wed,Mar,9,Weekday,2016,1899-12-31T00:21:12.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:21:12.000Z,Kyle,Tatham,Male,indian_asian,29,Mpumalanga,Kyle 65@mailxyz.com,@Kyle 6
809573,2/24/2016 9:24,Wed,Feb,24,Weekday,2016,1899-12-31T00:02:12.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:02:12.000Z,Valentine,Paradis,Male,coloured,23,Western Cape,Valentine 471@yahoo.com,@Valentine 47
809576,2/27/2016 15:01,Sat,Feb,27,Weekday,2016,1899-12-31T00:00:10.000Z,Morning,Youth,Break in transmission,1899-12-31T02:00:10.000Z,Earl,Hier,Male,indian_asian,28,KwaZulu-Natal,Earl 422@gmail.com,@Earl 42
809577,2/23/2016 20:53,Tue,Feb,23,Weekday,2016,1899-12-31T00:21:06.000Z,Morning,Youth,Channel O,1899-12-31T02:21:06.000Z,Cory,Shkreli,Male,black,26,Mpumalanga,Cory 105@mailxyz.com,@Cory 10
809578,2/19/2016 12:51,Fri,Feb,19,Weekday,2016,1899-12-31T00:05:00.000Z,Morning,Youth,Channel O,1899-12-31T02:05:00.000Z,Lillie,Langenfeld,Female,black,23,Limpopo,Lillie 363@mail.com,@Lillie 36
809588,3/1/2016 18:54,Tue,Mar,1,Weekday,2016,1899-12-31T00:07:18.000Z,Morning,Adult,SuperSport Blitz,1899-12-31T02:07:18.000Z,Garry,Vital,Male,black,37,Eastern Cape,Garry 282@gmail.com,@Garry 28
809589,3/4/2016 08:10,Fri,Mar,4,Weekday,2016,1899-12-31T00:02:16.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:02:16.000Z,Alecia,Roquemore,Female,white,33,Eastern Cape,Alecia 235@mailxyz.com,@Alecia 23
809591,2/23/2016 17:30,Tue,Feb,23,Weekday,2016,1899-12-31T00:06:12.000Z,Morning,Youth,Channel O,1899-12-31T02:06:12.000Z,Filiberto,Shkreli,Male,None,30,Gauteng,Filiberto 43@mail.com,@Filiberto 4
809604,3/1/2016 05:44,Tue,Mar,1,Weekday,2016,1899-12-31T00:00:36.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:36.000Z,Jared,Mccown,Male,black,24,Western Cape,Jared 503@mail.com,@Jared 50
809617,3/31/2016 3:07,Thu,Mar,31,Weekday,2016,1899-12-31T00:08:29.000Z,Morning,Senior,CNN,1899-12-31T02:08:29.000Z,Kip,Caves,Male,black,56,Mpumalanga,Kip 145@mailxyz.com,@Kip 14
809633,2/8/2016 21:43,Mon,Feb,8,Weekday,2016,1899-12-31T00:00:12.000Z,Morning,Middle_Aged,Channel O,1899-12-31T02:00:12.000Z,Yong,Nicholls,Male,black,50,Eastern Cape,Yong 481@yahoo.com,@Yong 48
809636,2/22/2016 16:28,Mon,Feb,22,Weekday,2016,1899-12-31T00:00:06.000Z,Morning,Youth,Channel O,1899-12-31T02:00:06.000Z,Art,Fudge,Male,black,28,Mpumalanga,Art 402@gmail.com,@Art 40
809640,1/1/2016 06:06,Fri,Jan,1,Weekday,2016,1899-12-31T00:00:14.000Z,Morning,Middle_Aged,Cartoon Network,1899-12-31T02:00:14.000Z,Shane,Mccollum,Male,coloured,52,Western Cape,Shane 22@gmail.com,@Shane 2
809641,2/23/2016 10:48,Tue,Feb,23,Weekday,2016,1899-12-31T00:00:15.000Z,Morning,Youth,CNN,1899-12-31T02:00:15.000Z,Markus,Biggers,Male,black,28,Limpopo,Markus 193@mail.com,@Markus 19
809647,3/12/2016 10:28,Sat,Mar,12,Weekday,2016,1899-12-31T00:07:10.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:07:10.000Z,Hugh,Deblois,Male,coloured,39,Western Cape,Hugh11@yahoo.com,@Hugh1
809648,2/21/2016 5:31,Sun,Feb,21,Weekday,2016,1899-12-31T00:15:50.000Z,Morning,Youth,CNN,1899-12-31T02:15:50.000Z,Bret,Pilot,Male,black,18,Western Cape,Bret 311@yahoo.com,@Bret 31
809649,2/18/2016 21:19,Thu,Feb,18,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:00.000Z,Randy,Mina,Male,black,32,KwaZulu-Natal,Randy 391@yahoo.com,@Randy 39
809658,2/28/2016 19:10,Sun,Feb,28,Weekday,2016,1899-12-31T00:00:30.000Z,Morning,Adult,CNN,1899-12-31T02:00:30.000Z,Charlie,Gettys,Male,black,42,Western Cape,Charlie 364@abcmail.com,@Charlie 36
809666,2/19/2016 8:12,Fri,Feb,19,Weekday,2016,1899-12-31T00:00:12.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:12.000Z,Wilton,Vital,Male,black,29,Mpumalanga,Wilton 415@mailxyz.com,@Wilton 41
809669,3/23/2016 14:09,Wed,Mar,23,Weekday,2016,1899-12-31T00:00:05.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:05.000Z,Filiberto,Paradis,Male,white,21,Free State,Filiberto 41@yahoo.com,@Filiberto 4
809675,3/20/2016 9:02,Sun,Mar,20,Weekday,2016,1899-12-31T00:00:42.000Z,Morning,Senior,Supersport Live Events,1899-12-31T02:00:42.000Z,Stacy,Borelli,Male,white,60,KwaZulu-Natal,Stacy 274@abcmail.com,@Stacy 27
809676,1/1/2016 11:04,Fri,Jan,1,Weekday,2016,1899-12-31T00:03:33.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:03:33.000Z,Shane,Mastrangelo,Male,black,23,Gauteng,Shane 21@yahoo.com,@Shane 2
809681,3/5/2016 16:18,Sat,Mar,5,Weekday,2016,1899-12-31T01:00:33.000Z,Morning,Youth,Cartoon Network,1899-12-31T03:00:33.000Z,Raymundo,Beville,Male,black,26,Mpumalanga,Raymundo 432@gmail.com,@Raymundo 43
809694,2/18/2016 5:27,Thu,Feb,18,Weekday,2016,1899-12-31T00:43:06.000Z,Morning,Adult,SuperSport Blitz,1899-12-31T02:43:06.000Z,Cory,Tancredi,Male,black,38,Free State,Cory 105@mailxyz.com,@Cory 10
809695,2/19/2016 9:40,Fri,Feb,19,Weekday,2016,1899-12-31T00:03:34.000Z,Morning,Youth,Boomerang,1899-12-31T02:03:34.000Z,Romeo,Marek,Male,black,26,KwaZulu-Natal,Romeo 374@abcmail.com,@Romeo 37
809704,2/8/2016 08:26,Mon,Feb,8,Weekday,2016,1899-12-31T00:01:24.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:01:24.000Z,Torrie,Mcclaine,Female,None,26,Gauteng,Torrie 142@gmail.com,@Torrie 14
809707,2/17/2016 11:09,Wed,Feb,17,Weekday,2016,1899-12-31T00:01:32.000Z,Morning,Adult,SuperSport Blitz,1899-12-31T02:01:32.000Z,Jacinto,Sieren,Male,black,38,Gauteng,Jacinto 251@yahoo.com,@Jacinto 25
809709,2/23/2016 13:55,Tue,Feb,23,Weekday,2016,1899-12-31T00:00:13.000Z,Morning,Adult,Vuzu,1899-12-31T02:00:13.000Z,Lillian,Borelli,Female,coloured,40,Western Cape,Lillian 432@gmail.com,@Lillian 43
809715,3/24/2016 10:02,Thu,Mar,24,Weekday,2016,1899-12-31T00:02:05.000Z,Morning,Adult,Africa Magic,1899-12-31T02:02:05.000Z,Emerson,Shkreli,Male,black,41,Mpumalanga,Emerson 241@yahoo.com,@Emerson 24
809716,2/18/2016 8:27,Thu,Feb,18,Weekday,2016,1899-12-31T00:02:48.000Z,Morning,Adult,Channel O,1899-12-31T02:02:48.000Z,Rebecka,Shkreli,Female,coloured,41,Gauteng,Rebecka 231@yahoo.com,@Rebecka 23
809717,2/17/2016 22:53,Wed,Feb,17,Weekday,2016,1899-12-31T00:01:17.000Z,Morning,Youth,Vuzu,1899-12-31T02:01:17.000Z,Valentine,Sieren,Male,black,28,KwaZulu-Natal,Valentine 475@mailxyz.com,@Valentine 47
809718,2/18/2016 21:24,Thu,Feb,18,Weekday,2016,1899-12-31T00:14:02.000Z,Morning,null,Africa Magic,1899-12-31T02:14:02.000Z,Desirae,Luthy,Female,black,17,Eastern Cape,Desirae 402@gmail.com,@Desirae 40
809723,2/23/2016 5:07,Tue,Feb,23,Weekday,2016,1899-12-31T00:06:15.000Z,Morning,Youth,Boomerang,1899-12-31T02:06:15.000Z,Haywood,Slane,Male,black,27,Gauteng,Haywood 95@mailxyz.com,@Haywood 9
809726,3/29/2016 6:17,Tue,Mar,29,Weekday,2016,1899-12-31T00:02:52.000Z,Morning,Youth,CNN,1899-12-31T02:02:52.000Z,Efren,Martello,Male,indian_asian,31,Limpopo,Efren 133@mail.com,@Efren 13
809727,3/15/2016 20:38,Tue,Mar,15,Weekday,2016,1899-12-31T00:01:10.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:01:10.000Z,Bernardo,Pilot,Male,indian_asian,26,Limpopo,Bernardo 325@mailxyz.com,@Bernardo 32
809731,2/13/2016 10:33,Sat,Feb,13,Weekday,2016,1899-12-31T00:00:54.000Z,Morning,Adult,Africa Magic,1899-12-31T02:00:54.000Z,Donald,Arrieta,Male,black,43,Eastern Cape,Donald 221@yahoo.com,@Donald 22
809733,3/15/2016 17:49,Tue,Mar,15,Weekday,2016,1899-12-31T00:04:13.000Z,Morning,Adult,M-Net,1899-12-31T02:04:13.000Z,Bernardo,Deblois,Male,black,38,Gauteng,Bernardo 322@gmail.com,@Bernardo 32
809737,1/5/2016 19:29,Tue,Jan,5,Weekday,2016,1899-12-31T00:03:36.000Z,Morning,Adult,Channel O,1899-12-31T02:03:36.000Z,Irving,Marek,Male,black,39,Eastern Cape,Irving 52@gmail.com,@Irving 5
809739,1/28/2016 15:21,Thu,Jan,28,Weekday,2016,1899-12-31T00:00:12.000Z,Morning,Adult,Trace TV,1899-12-31T02:00:12.000Z,Stefan,Mosser,Male,black,40,Eastern Cape,Stefan 464@abcmail.com,@Stefan 46
809741,2/7/2016 10:02,Sun,Feb,7,Weekday,2016,1899-12-31T00:00:21.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:21.000Z,Kip,Lavoie,Male,black,27,Mpumalanga,Kip 141@yahoo.com,@Kip 14
809744,2/23/2016 13:11,Tue,Feb,23,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:00.000Z,Chas,Creager,Male,indian_asian,29,KwaZulu-Natal,Chas 354@abcmail.com,@Chas 35
809752,2/6/2016 04:26,Sat,Feb,6,Weekday,2016,1899-12-31T00:00:36.000Z,Morning,Youth,M-Net,1899-12-31T02:00:36.000Z,Markus,Wigfall,Male,black,31,Western Cape,Markus 194@abcmail.com,@Markus 19
809754,2/25/2016 10:46,Thu,Feb,25,Weekday,2016,1899-12-31T00:39:56.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:39:56.000Z,Michel,Nicholls,Male,indian_asian,32,Mpumalanga,Michel 201@yahoo.com,@Michel 20
809756,2/24/2016 12:24,Wed,Feb,24,Weekday,2016,1899-12-31T00:04:12.000Z,Morning,Youth,Channel O,1899-12-31T02:04:12.000Z,Chas,Tatham,Male,black,27,Free State,Chas 355@mailxyz.com,@Chas 35
809759,2/24/2016 10:00,Wed,Feb,24,Weekday,2016,1899-12-31T00:02:26.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:02:26.000Z,Raymundo,Holt,Male,indian_asian,37,Limpopo,Raymundo 433@mail.com,@Raymundo 43
809765,2/18/2016 18:11,Thu,Feb,18,Weekday,2016,1899-12-31T00:00:43.000Z,Morning,Adult,CNN,1899-12-31T02:00:43.000Z,Len,Hoadley,Male,coloured,37,Western Cape,Len 441@yahoo.com,@Len 44
809770,2/13/2016 14:43,Sat,Feb,13,Weekday,2016,1899-12-31T00:19:51.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:19:51.000Z,Lucas,Tancredi,Male,black,29,Gauteng,Lucas 232@gmail.com,@Lucas 23
809776,2/6/2016 17:19,Sat,Feb,6,Weekday,2016,1899-12-31T00:32:32.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:32:32.000Z,Bret,Condie,Male,black,27,Gauteng,Bret 315@mailxyz.com,@Bret 31
809780,2/18/2016 7:19,Thu,Feb,18,Weekday,2016,1899-12-31T00:09:38.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:09:38.000Z,Randy,Roquemore,Male,coloured,32,Western Cape,Randy 394@abcmail.com,@Randy 39
809781,2/24/2016 13:27,Wed,Feb,24,Weekday,2016,1899-12-31T00:03:54.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:03:54.000Z,Cory,Holt,Male,coloured,29,Western Cape,Cory 105@mailxyz.com,@Cory 10
809786,1/14/2016 17:50,Thu,Jan,14,Weekday,2016,1899-12-31T00:00:52.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:00:52.000Z,Dee,Restivo,Male,None,33,Mpumalanga,Dee 215@mailxyz.com,@Dee 21
809787,2/9/2016 13:38,Tue,Feb,9,Weekday,2016,1899-12-31T00:30:44.000Z,Morning,Youth,Africa Magic,1899-12-31T02:30:44.000Z,Shandra,Mccollum,Female,black,34,KwaZulu-Natal,Shandra 325@mailxyz.com,@Shandra 32
809790,2/9/2016 02:10,Tue,Feb,9,Weekday,2016,1899-12-31T00:04:34.000Z,Morning,Adult,Africa Magic,1899-12-31T02:04:34.000Z,Irving,Bilyeu,Male,black,40,Limpopo,Irving 52@gmail.com,@Irving 5
809795,2/23/2016 8:43,Tue,Feb,23,Weekday,2016,1899-12-31T00:02:56.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:02:56.000Z,Dee,Borelli,Male,coloured,24,KwaZulu-Natal,Dee 214@abcmail.com,@Dee 21
809798,2/22/2016 15:04,Mon,Feb,22,Weekday,2016,1899-12-31T00:01:12.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:01:12.000Z,Eli,Beville,Male,None,29,KwaZulu-Natal,Eli 291@yahoo.com,@Eli 29
809799,2/24/2016 8:55,Wed,Feb,24,Weekday,2016,1899-12-31T00:01:26.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:01:26.000Z,Jacinto,Hier,Male,white,22,Western Cape,Jacinto 251@yahoo.com,@Jacinto 25
809800,1/21/2016 14:25,Thu,Jan,21,Weekday,2016,1899-12-31T00:09:44.000Z,Morning,Middle_Aged,Supersport Live Events,1899-12-31T02:09:44.000Z,Randy,Nicholls,Male,coloured,48,Western Cape,Randy 391@yahoo.com,@Randy 39
809801,2/20/2016 21:18,Sat,Feb,20,Weekday,2016,1899-12-31T00:00:42.000Z,Morning,Adult,Channel O,1899-12-31T02:00:42.000Z,Dee,Condie,Male,black,35,Western Cape,Dee 211@yahoo.com,@Dee 21
809809,3/5/2016 16:22,Sat,Mar,5,Weekday,2016,1899-12-31T00:00:46.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:00:46.000Z,Reagan,Biggers,Female,indian_asian,29,KwaZulu-Natal,Reagan 502@gmail.com,@Reagan 50
809813,2/16/2016 21:33,Tue,Feb,16,Weekday,2016,1899-12-31T00:25:46.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:25:46.000Z,Raymundo,Arrieta,Male,black,35,Western Cape,Raymundo 431@yahoo.com,@Raymundo 43
809817,2/21/2016 15:23,Sun,Feb,21,Weekday,2016,1899-12-31T00:06:10.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:06:10.000Z,Jacinto,Arrieta,Male,black,27,Western Cape,Jacinto 251@yahoo.com,@Jacinto 25
809820,1/22/2016 17:25,Fri,Jan,22,Weekday,2016,1899-12-31T00:24:32.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:24:32.000Z,Efren,Vital,Male,black,25,Gauteng,Efren 133@mail.com,@Efren 13
809823,2/19/2016 17:54,Fri,Feb,19,Weekday,2016,1899-12-31T00:01:32.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:01:32.000Z,Yong,Singer,Male,black,30,Gauteng,Yong 483@mail.com,@Yong 48
809824,3/6/2016 14:19,Sun,Mar,6,Weekday,2016,1899-12-31T00:00:13.000Z,Morning,Adult,SawSee,1899-12-31T02:00:13.000Z,Hugh,Marek,Male,coloured,38,Western Cape,Hugh11@yahoo.com,@Hugh1
809825,2/17/2016 16:31,Wed,Feb,17,Weekday,2016,1899-12-31T00:01:36.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:01:36.000Z,Hyman,Slane,Male,black,32,Gauteng,Hyman 84@abcmail.com,@Hyman 8
809828,1/21/2016 7:17,Thu,Jan,21,Weekday,2016,1899-12-31T00:13:12.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:13:12.000Z,Eli,Leicht,Male,black,40,Gauteng,Eli 295@mailxyz.com,@Eli 29
809830,3/8/2016 18:41,Tue,Mar,8,Weekday,2016,1899-12-31T00:00:13.000Z,Morning,Adult,Africa Magic,1899-12-31T02:00:13.000Z,Carlota,Tancredi,Female,black,38,Mpumalanga,Carlota 504@abcmail.com,@Carlota 50
809834,2/2/2016 15:47,Tue,Feb,2,Weekday,2016,1899-12-31T00:00:51.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:51.000Z,Wilton,Mccollum,Male,black,33,Gauteng,Wilton 413@mail.com,@Wilton 41
809841,2/24/2016 18:54,Wed,Feb,24,Weekday,2016,1899-12-31T00:00:10.000Z,Morning,Middle_Aged,Cartoon Network,1899-12-31T02:00:10.000Z,Irmgard,Bilyeu,Female,coloured,47,Western Cape,Irmgard 454@abcmail.com,@Irmgard 45
809853,2/4/2016 19:52,Thu,Feb,4,Weekday,2016,1899-12-31T00:17:43.000Z,Morning,Middle_Aged,Africa Magic,1899-12-31T02:17:43.000Z,Williemae,Holt,Female,None,46,Western Cape,Williemae 241@yahoo.com,@Williemae 24
809856,2/18/2016 16:15,Thu,Feb,18,Weekday,2016,1899-12-31T00:09:15.000Z,Morning,Youth,Trace TV,1899-12-31T02:09:15.000Z,Art,Mosser,Male,None,24,Western Cape,Art 403@mail.com,@Art 40
809857,2/18/2016 16:57,Thu,Feb,18,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,Channel O,1899-12-31T02:00:00.000Z,Charlie,Pool,Male,black,21,Mpumalanga,Charlie 361@yahoo.com,@Charlie 36
809860,2/5/2016 06:08,Fri,Feb,5,Weekday,2016,1899-12-31T00:01:18.000Z,Morning,Adult,Cartoon Network,1899-12-31T02:01:18.000Z,Loyd,Sytsma,Male,black,40,KwaZulu-Natal,Loyd 494@abcmail.com,@Loyd 49
809861,1/27/2016 17:43,Wed,Jan,27,Weekday,2016,1899-12-31T00:02:22.000Z,Morning,Youth,Boomerang,1899-12-31T02:02:22.000Z,Art,Pascarella,Male,black,28,Gauteng,Art 402@gmail.com,@Art 40
809862,2/13/2016 15:35,Sat,Feb,13,Weekday,2016,1899-12-31T00:01:15.000Z,Morning,Youth,Trace TV,1899-12-31T02:01:15.000Z,Wilton,Holt,Male,black,24,Limpopo,Wilton 411@yahoo.com,@Wilton 41
809866,2/24/2016 16:09,Wed,Feb,24,Weekday,2016,1899-12-31T00:00:42.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:42.000Z,Kyle,Jacox,Male,black,19,Mpumalanga,Kyle 61@yahoo.com,@Kyle 6
809871,3/17/2016 16:17,Thu,Mar,17,Weekday,2016,1899-12-31T00:00:17.000Z,Morning,null,Africa Magic,1899-12-31T02:00:17.000Z,Chas,Styer,Male,black,15,KwaZulu-Natal,Chas 353@mail.com,@Chas 35
809881,3/1/2016 10:35,Tue,Mar,1,Weekday,2016,1899-12-31T00:00:12.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:00:12.000Z,Art,Nicholls,Male,black,35,Mpumalanga,Art 404@abcmail.com,@Art 40
809884,3/10/2016 20:36,Thu,Mar,10,Weekday,2016,1899-12-31T00:22:30.000Z,Morning,Youth,Trace TV,1899-12-31T02:22:30.000Z,Eli,Woolard,Male,coloured,18,Gauteng,Eli 294@abcmail.com,@Eli 29
809886,2/19/2016 7:58,Fri,Feb,19,Weekday,2016,1899-12-31T00:00:54.000Z,Morning,Middle_Aged,Supersport Live Events,1899-12-31T02:00:54.000Z,Cory,Hier,Male,coloured,46,Western Cape,Cory 101@yahoo.com,@Cory 10
809887,2/12/2016 12:26,Fri,Feb,12,Weekday,2016,1899-12-31T00:00:32.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:00:32.000Z,Carter,Pascarella,Male,black,41,Gauteng,Carter 33@mail.com,@Carter 3
809889,3/4/2016 20:52,Fri,Mar,4,Weekday,2016,1899-12-31T00:02:33.000Z,Morning,Youth,Boomerang,1899-12-31T02:02:33.000Z,Earl,Wigfall,Male,black,22,Gauteng,Earl 423@mail.com,@Earl 42
809890,2/20/2016 5:13,Sat,Feb,20,Weekday,2016,1899-12-31T00:00:08.000Z,Morning,Middle_Aged,ICC Cricket World Cup 2011,1899-12-31T02:00:08.000Z,Len,Paradis,Male,indian_asian,52,Limpopo,Len 445@mailxyz.com,@Len 44
809892,3/9/2016 15:51,Wed,Mar,9,Weekday,2016,1899-12-31T00:02:30.000Z,Morning,Youth,Channel O,1899-12-31T02:02:30.000Z,Hyman,Reisinger,Male,black,27,Gauteng,Hyman 83@mail.com,@Hyman 8
809900,2/19/2016 12:48,Fri,Feb,19,Weekday,2016,1899-12-31T00:02:18.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:02:18.000Z,Claud,Mccollum,Male,white,27,Gauteng,Claud 343@mail.com,@Claud 34
809901,2/17/2016 14:56,Wed,Feb,17,Weekday,2016,1899-12-31T00:03:25.000Z,Morning,Youth,M-Net,1899-12-31T02:03:25.000Z,Brendan,Lavoie,Male,black,24,Gauteng,Brendan 455@mailxyz.com,@Brendan 45
809903,2/18/2016 10:17,Thu,Feb,18,Weekday,2016,1899-12-31T00:03:45.000Z,Morning,Youth,Channel O,1899-12-31T02:03:45.000Z,Jared,Caves,Male,black,23,Limpopo,Jared 503@mail.com,@Jared 50
809908,3/9/2016 11:02,Wed,Mar,9,Weekday,2016,1899-12-31T00:00:23.000Z,Morning,null,Africa Magic,1899-12-31T02:00:23.000Z,Len,Hoadley,Male,indian_asian,9,Eastern Cape,Len 445@mailxyz.com,@Len 44
809917,1/10/2016 21:26,Sun,Jan,10,Weekday,2016,1899-12-31T00:00:27.000Z,Morning,Adult,Trace TV,1899-12-31T02:00:27.000Z,Lloyd,Vital,Male,coloured,39,Western Cape,Lloyd 72@gmail.com,@Lloyd 7
809921,2/6/2016 08:04,Sat,Feb,6,Weekday,2016,1899-12-31T00:01:33.000Z,Morning,null,Channel O,1899-12-31T02:01:33.000Z,Efren,Tancredi,Male,white,9,Limpopo,Efren 131@yahoo.com,@Efren 13
809924,3/25/2016 18:59,Fri,Mar,25,Weekday,2016,1899-12-31T00:02:02.000Z,Morning,Middle_Aged,Boomerang,1899-12-31T02:02:02.000Z,Charlie,Lavoie,Male,black,52,Western Cape,Charlie 364@abcmail.com,@Charlie 36
809931,2/13/2016 0:53,Sat,Feb,13,Weekday,2016,1899-12-31T02:28:15.000Z,Morning,Youth,Channel O,1899-12-31T04:28:15.000Z,Stacy,Vital,Male,black,34,Gauteng,Stacy 273@mail.com,@Stacy 27
809934,2/8/2016 18:25,Mon,Feb,8,Weekday,2016,1899-12-31T00:08:27.000Z,Morning,Adult,Channel O,1899-12-31T02:08:27.000Z,Dion,Shkreli,Male,black,38,Western Cape,Dion 335@mailxyz.com,@Dion 33
809935,3/3/2016 05:50,Thu,Mar,3,Weekday,2016,1899-12-31T00:00:16.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:00:16.000Z,Valentine,Mccown,Male,coloured,27,Gauteng,Valentine 474@abcmail.com,@Valentine 47
809942,2/3/2016 14:36,Wed,Feb,3,Weekday,2016,1899-12-31T00:06:15.000Z,Morning,null,Channel O,1899-12-31T02:06:15.000Z,Samuel,Mccown,Male,black,15,KwaZulu-Natal,Samuel 262@gmail.com,@Samuel 26
809946,1/12/2016 15:30,Tue,Jan,12,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Senior,Africa Magic,1899-12-31T02:00:00.000Z,Wilton,Caves,Male,black,57,Gauteng,Wilton 412@gmail.com,@Wilton 41
809950,2/20/2016 12:23,Sat,Feb,20,Weekday,2016,1899-12-31T00:00:54.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:54.000Z,Bret,Reisinger,Male,black,33,North West,Bret 315@mailxyz.com,@Bret 31
809965,3/12/2016 12:55,Sat,Mar,12,Weekday,2016,1899-12-31T00:01:32.000Z,Morning,null,SuperSport Blitz,1899-12-31T02:01:32.000Z,Briana,Caves,Female,black,10,Limpopo,Briana 155@mailxyz.com,@Briana 15
809970,2/23/2016 10:22,Tue,Feb,23,Weekday,2016,1899-12-31T00:00:46.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:00:46.000Z,Eula,Mccown,Female,black,23,Gauteng,Eula 435@mailxyz.com,@Eula 43
809971,3/17/2016 22:39,Thu,Mar,17,Weekday,2016,1899-12-31T01:31:08.000Z,Morning,Youth,E! Entertainment,1899-12-31T03:31:08.000Z,Lane,Creager,Male,black,23,North West,Lane 113@mail.com,@Lane 11
809972,2/19/2016 18:48,Fri,Feb,19,Weekday,2016,1899-12-31T00:10:58.000Z,Morning,Adult,E! Entertainment,1899-12-31T02:10:58.000Z,Donald,Tatham,Male,black,41,Gauteng,Donald 225@mailxyz.com,@Donald 22
809974,3/25/2016 15:59,Fri,Mar,25,Weekday,2016,1899-12-31T00:10:06.000Z,Morning,null,ICC Cricket World Cup 2011,1899-12-31T02:10:06.000Z,None,None,Not Specified,None,0,None,Nakita 343@mail.com,None
809980,2/23/2016 12:50,Tue,Feb,23,Weekday,2016,1899-12-31T00:00:05.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:05.000Z,Wilburn,Curran,Male,indian_asian,28,KwaZulu-Natal,Wilburn 302@gmail.com,@Wilburn 30
809981,2/13/2016 18:33,Sat,Feb,13,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Adult,SuperSport Live Events,1899-12-31T02:00:00.000Z,Stefan,Mcclaine,Male,black,36,Eastern Cape,Stefan 464@abcmail.com,@Stefan 46
809982,2/24/2016 11:18,Wed,Feb,24,Weekday,2016,1899-12-31T00:02:14.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:02:14.000Z,Hyman,Restivo,Male,white,35,Gauteng,Hyman 84@abcmail.com,@Hyman 8
